canonical_taxon_id,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,habitat_suitability,esm2_dim_1,esm2_dim_2,esm2_dim_3,esm2_dim_4,esm2_dim_5,esm2_dim_6,esm2_dim_7,esm2_dim_8,esm2_dim_9,esm2_dim_10,esm2_dim_11,esm2_dim_12,esm2_dim_13,esm2_dim_14,esm2_dim_15,esm2_dim_16,esm2_dim_17,esm2_dim_18,esm2_dim_19,esm2_dim_20,esm2_dim_21,esm2_dim_22,esm2_dim_23,esm2_dim_24,esm2_dim_25,esm2_dim_26,esm2_dim_27,esm2_dim_28,esm2_dim_29,esm2_dim_30,esm2_dim_31,esm2_dim_32,snp_dim_1,snp_dim_2,snp_dim_3,snp_dim_4,snp_dim_5,snp_dim_6,snp_dim_7,snp_dim_8,snp_dim_9,snp_dim_10,snp_dim_11,snp_dim_12,snp_dim_13,snp_dim_14,snp_dim_15,snp_dim_16,func_dim_1,func_dim_2,func_dim_3,func_dim_4,func_dim_5,func_dim_6,func_dim_7,func_dim_8,func_dim_9,func_dim_10,func_dim_11,func_dim_12,func_dim_13,func_dim_14,func_dim_15,func_dim_16,phylo_dim_1,phylo_dim_2,phylo_dim_3,phylo_dim_4,phylo_dim_5,phylo_dim_6,phylo_dim_7,phylo_dim_8,phylo_dim_9,phylo_dim_10,phylo_dim_11,phylo_dim_12,phylo_dim_13,phylo_dim_14,phylo_dim_15,phylo_dim_16,phylo_dim_17,phylo_dim_18,phylo_dim_19,phylo_dim_20,phylo_dim_21,phylo_dim_22,phylo_dim_23,phylo_dim_24,phylo_dim_25,phylo_dim_26,phylo_dim_27,phylo_dim_28,phylo_dim_29,phylo_dim_30,phylo_dim_31,phylo_dim_32
ateles_geoffroyi,20.34,8.5,58.52,2228.4,28.33,13.81,14.52,21.8,18.89,25.43,15.26,1353.25,161.9,73.46,34.86,453.33,183.66,382.19,254.8,130.3,0.9864,0.17715144,1.6534442,-1.1116607,-0.68173605,0.6037162,1.4735113,-0.77710974,-0.10817538,0.27141857,0.23282176,0.2769474,-1.1351398,0.26042965,-2.336001,0.08968784,-0.6088613,-1.0561898,0.015874876,0.42039716,-0.024157086,-0.34446692,-0.41166234,-0.6398975,0.5192449,1.3605677,1.230036,-0.8147691,-0.5157058,1.062402,-1.8591566,1.9809059,2.8145897,-0.21012503,-3.860292,0.033678975,-3.7265737,-1.7931066,-0.23758045,-0.23861071,-0.74663943,1.1172726,-1.2674751,-1.5602235,-0.48254895,1.3119932,-0.20269796,0.30451834,1.470346,0.44742802,-0.15389028,-0.7091123,0.3540904,-0.256432,0.14616607,-0.38457155,-1.3797312,-0.60341793,-1.4779879,-0.46880546,1.25395,0.5465204,1.2583389,-0.59728444,-0.7267079,-136.33864279617586,-13.250140744487176,2.656933524348822,-8.761743885128107,-2.0002563602972323,81.03227082164518,-10.253066606152611,0.015192116716897491,0.017365336996480518,-6.748088576144713,-0.011348088374948733,0.04715984510899082,3.469449218186816,-0.011124857201491485,-0.000433133677861834,-0.1562687953836693,23.3022836532556,-0.09324180903168325,-0.12513134476086826,0.04540026714475688,-0.08421756483876852,0.005539491776617298,-0.2295572903700959,-0.17978568260831918,0.921248154377247,0.01750419877039534,9.684171211634727,-0.2317333769068204,-0.004133179294186268,-0.18776815774724162,-0.10633880103995755,-24.455240231332365
ateles_marginatus,22.8,8.28,89.22,844.2,27.9,18.62,9.28,23.73,21.87,26.05,19.55,1871.43,205.91,115.98,25.63,576.55,289.96,519.91,346.61,403.3,0.9612,0.26880774,-1.7214721,-0.20312577,1.1917037,-1.2492697,0.38652498,0.038442373,0.5813732,-0.38719755,-0.51609737,1.2300129,-1.0467855,-1.4303836,-0.3641646,1.3321575,-0.024624582,-0.55990195,-0.49276853,1.747533,1.2715397,0.10026682,1.5993298,-0.945985,-1.1135125,0.19570208,-1.4825561,-1.8949056,0.53205293,-0.8498469,-0.95996517,-0.49794114,0.9882908,-0.20884937,-3.2409925,0.8779291,-0.9440888,-0.122856624,-1.1543431,-1.5567431,-0.5345268,1.6606224,-0.95846397,-0.26286867,-1.8068233,2.0036333,0.29134145,-0.85028297,-1.7385237,0.6605467,0.16324335,-1.7764571,-1.1187378,-0.57234746,0.0019856116,2.4102452,-0.42977414,0.610814,0.70907253,-2.0341156,-0.2072623,0.42409045,-0.103129864,-0.69182247,-0.9287832,-136.33864279617586,-13.250140744487176,2.6569335243488155,-8.7617438851281,-2.0002563602972336,81.03227082164517,-10.253066606152624,0.015192116716902779,0.01736533699648092,-6.748088576144717,-0.011348088374950317,0.047159845108997386,3.4694492181868357,-0.011124857201498002,-0.0004331336778568116,-0.1562687953836549,23.302283653255607,-0.09324180903168876,-0.12513134476087057,0.04540026714477241,-0.08421756483876142,0.0055394917766205,-0.2295572903701082,-0.17978568260832184,0.9212481543772523,0.01750419877037332,9.684171211634734,-0.2317333769068178,-0.004133179294161602,-0.18776815774723588,-0.10633880103995313,-24.45524023133239
ateles_paniscus,24.23,8.02,88.91,370.8,29.19,20.17,9.02,25.13,23.33,27.38,21.07,1965.7,209.82,127.0,22.47,587.5,317.49,543.0,362.0,406.0,0.9368,0.05818681,1.0659493,-0.9173246,1.2097131,-0.23424792,0.09843896,-0.10658162,-0.7348421,-1.8831418,1.1391509,1.9803083,-1.1193811,0.9794924,-1.7698777,-1.2227955,0.63680327,1.9158831,-0.44482526,-0.4370512,0.9993735,-0.28184476,0.74678147,-0.36392242,0.0010800287,-1.1237717,0.76230484,-0.0920745,-0.78860664,-0.20316927,1.9617712,-0.09679575,1.6398811,1.8721163,-1.7205371,0.48522976,-4.530652,2.1164343,-1.1853217,2.3361773,0.051793203,0.5981949,1.5367409,-1.8395864,-0.6318187,-2.194605,2.2726228,1.0476359,0.12896287,0.6697358,0.046656147,0.29915962,-1.5501767,-0.5217031,-0.2785452,2.2353127,-1.8299652,0.11890414,-0.9023352,0.3131755,-2.0120063,0.25766712,1.1060038,-0.37601054,-0.37574652,-136.3386427961759,-13.25014074448717,2.65693352434883,-8.761743885128105,-2.000256360297232,81.03227082164516,-10.253066606152604,0.015192116716897795,0.017365336996482603,-6.748088576144729,-0.01134808837494008,0.04715984510899398,3.469449218186832,-0.01112485720149732,-0.000433133677855379,-0.15626879538364244,23.302283653255603,-0.0932418090316694,-0.12513134476086188,0.045400267144784096,-0.08421756483876998,0.005539491776619945,-0.2295572903701077,-0.17978568260831002,0.9212481543772216,0.017504198770376546,9.684171211634746,-0.23173337690681453,-0.0041331792941769275,-0.18776815774724162,-0.10633880103999031,-24.455240231332336
atelocynus_microtis,18.3,9.03,57.54,2476.8,26.93,11.24,15.7,19.87,16.73,23.8,12.81,1206.15,146.39,63.81,36.51,409.88,159.53,341.65,227.77,327.7,0.9911,-0.38380685,0.15670352,0.9816855,-0.5514229,-0.8350708,0.26067764,-0.074962564,1.7703975,0.18727624,-0.8210956,0.11839617,0.8483226,-0.88809323,-0.08711684,1.5610732,-1.7003278,-0.08609067,-0.5500332,0.17917621,0.73126537,1.2955164,1.1740423,-0.840538,-0.32136983,-0.78703713,-2.0811744,-0.48754245,-2.269545,0.040533695,0.052564852,0.35943836,0.03429722,1.1100662,0.34867692,2.716798,-0.11307142,1.6036192,-1.9144752,2.8821669,-0.44697848,-2.3864708,-0.77236956,-1.9662721,0.958063,0.005475051,-0.12227618,0.029200487,-1.067504,-1.5054282,-1.3124614,0.36599797,1.8415278,2.0952594,-0.0997419,0.6814462,-0.27659172,-0.16656263,0.28998494,-0.41932607,0.6401287,1.2801875,0.80600005,0.88119465,2.168964,174.7955015790462,-25.73235072785137,-2.118162956881628,-5.605937920418817,-48.122161292843856,-2.0615323261966196,0.023016998674850405,-16.420828250072706,-65.9530259240738,-0.021102741768807685,-1.7814124350595424,0.03220837696712844,0.052575401431643104,0.13612733494685791,-0.414277641172205,0.0029399330220370263,-0.030058559516742966,-1.1695804990428058,-0.0022830239806607123,1.530593111087281,-0.026336881842837653,0.22789364325408906,-0.00845698175666764,0.14379630001115679,-0.18551501940523038,0.022584096738482246,0.02586802400435119,4.8745042124480257e-05,0.046262932764939806,1.2941287957787517e-05,16.918855227540078,-0.07587127050959226
atherurus_africanus,26.77,7.38,88.06,50.0,31.38,23.0,8.38,27.61,25.93,29.7,23.84,2022.22,210.77,134.71,20.06,590.17,336.78,556.17,370.78,185.2,0.8827,-0.37398297,0.88373864,-0.7435693,0.2624548,-0.66306835,-2.053972,-0.26713872,-1.2016802,-0.2789563,1.8292302,1.0988578,0.33170345,1.4994392,0.92070156,0.09227786,0.077044845,-1.0810724,-0.23004349,-0.97525275,-0.33867055,0.28825924,1.4677572,0.90230227,1.1624498,0.13968529,0.9733572,-0.24577217,0.83405286,-1.0603876,-0.8700256,-0.9864892,1.0469178,-0.8685354,2.1401427,-1.4625949,-1.0960968,0.7431457,-1.1910357,1.9425733,0.38165823,0.77856004,-0.20467098,0.43013138,2.671124,0.25225276,0.9102863,0.45128447,-0.83147913,2.0240598,0.19616258,-0.36085603,-0.08939423,-0.000869065,1.037394,-0.80678606,0.82655835,-0.3066595,-0.59068507,0.019316442,-0.55039436,-0.8953863,1.4560761,1.2572823,0.05657031,-146.9073109281025,-20.738679276243644,-3.4637573613622106,1.1350343705782178,0.20380722059669612,-6.436216962602203,6.2240502020559525,1.4350180625239387e-05,-1.7953420029732484e-05,11.14019773741792,0.004598628562431726,-0.05460272223844721,-13.582984394896215,0.459466259519161,-0.0043692539263007635,-16.717782139662134,-1.0421336890017128,-0.0013493749039521434,1.1805886132563415,0.0006400025374871011,0.013353973924280064,-0.009140971951904437,8.392548092514717,0.18625014855982275,-0.1802245280291214,-0.0019353172693404946,-0.27303499976543566,0.9754871755705843,2.7945423820486065e-05,0.9829271916522673,0.000392220094301023,0.042005207061711174
atherurus_macrourus,19.93,8.6,58.08,2289.6,28.08,13.26,14.81,21.41,18.45,25.11,14.75,1319.01,158.37,71.16,35.26,443.43,177.89,372.79,248.53,165.2,0.9886,-0.38429886,-0.16891594,0.024191972,-0.8270256,1.4770557,-0.5214625,-1.4573855,-0.35966533,0.47919795,1.1605983,0.39446303,-0.07599082,-1.3220994,0.44223168,-0.48459938,-0.41531274,-0.49528804,-0.65609396,0.11761671,-1.5224837,1.595358,-3.2754471,1.570423,-0.22633636,-0.5900036,0.5575416,-1.0929333,1.1320796,1.2033676,-1.9347286,0.7340146,0.10336486,0.61956257,3.601006,-1.806833,2.615796,-2.747552,-0.22249511,1.4256691,0.61872834,-0.7887197,-2.0009153,0.55310535,1.2125329,1.1209321,0.81909436,0.9732642,-0.7571513,-0.44509965,-1.15779,-0.39165583,-0.5060368,-0.7722699,-1.511329,-0.38193095,0.09921514,-0.8006524,0.34255505,-0.5032136,0.9308759,-0.8395263,0.1818127,0.874431,-1.3799781,-146.90731092810253,-20.738679276243648,-3.4637573613622137,1.1350343705782207,0.20380722059669562,-6.436216962602205,6.224050202055978,1.4350180623263272e-05,-1.79534200258201e-05,11.140197737417903,0.004598628562430603,-0.054602722238441516,-13.582984394896208,0.4594662595191611,-0.004369253926304799,-16.71778213966212,-1.0421336890017114,-0.0013493749039624086,1.1805886132563381,0.0006400025374519914,0.013353973924283407,-0.009140971951890101,8.39254809251475,0.18625014855982142,-0.18022452802914427,-0.001935317269274157,-0.27303499976544443,0.9754871755705857,2.7945423821099358e-05,0.9829271916522697,0.0003922200943055244,0.04200520706168618
atilax_paludinosus,21.9,8.26,71.56,1598.4,28.25,16.7,11.55,23.05,20.74,25.94,17.85,1633.34,188.27,94.39,30.66,527.15,235.96,457.87,305.25,187.8,0.9732,0.073869385,-0.36747593,-1.1418173,-0.027293619,-0.25980753,0.5976597,-1.8388119,0.26031026,0.3485382,0.6997204,-1.0986485,0.340162,1.4172516,-0.30818298,0.21908283,1.8517231,0.71050924,0.256284,-0.69136786,1.023069,1.5084091,1.9482689,1.5316159,-0.19515601,-0.4257723,1.121871,-0.7187886,0.17072815,-1.0772376,0.7288717,0.41311997,-1.2928646,-1.827557,1.2673073,0.07247042,-0.21083064,-0.38273928,-2.579149,1.9254644,-0.6608171,3.1028876,0.2717292,-0.64721674,-1.9107294,1.0025853,-0.2819066,0.004659824,1.5968313,-1.1324164,0.8867382,0.17994276,-0.40967286,-0.92357594,-0.5269355,-1.3535041,-0.2546599,-1.3922498,0.14414005,-1.4068317,0.43740365,-0.46010327,0.1805109,-0.9481142,-0.051430188,174.7714944275852,-25.716721946311456,-2.1140622301674954,-5.584768790648275,-47.93024082598809,-2.0528856522202346,0.022876599398698887,-16.301147834711166,-65.45511815053817,-0.020893401449470158,-1.7520291222198026,0.03159406472895819,0.0514543458599431,0.133008764636137,-0.4041485374932448,0.0028426287692038484,-0.028701252250934818,-1.1122265849115454,-0.002122054894559675,1.4200202024710251,-0.02418322576321616,0.20615724015603074,-0.0076013543448481624,0.1269843992389908,-0.16197785892750313,0.019624448545462306,0.02222760261031393,4.068891360046109e-05,0.03809583099734645,1.059445061676462e-05,12.879803965523452,-0.0576962992311103
atlantoxerus_getulus,10.58,10.17,32.93,5693.4,27.57,-3.31,30.89,13.67,7.5,21.39,-0.23,476.69,68.5,16.7,57.96,191.81,41.75,140.14,93.42,3.0,0.7103,0.39124689,-0.26329267,1.1525502,0.33080432,1.4173932,0.78633124,0.4770571,0.43042174,0.4425057,1.0727139,0.10464809,3.1787758,0.7473831,-0.6546455,1.7031889,-0.6503874,0.78704554,0.72799504,0.9086663,-0.7527056,1.4387755,-1.2053815,-0.0886137,1.3011984,1.0224447,0.73166215,-0.31561133,1.2087868,-0.7640383,-0.41916627,0.3825951,1.3089793,-0.23904091,1.3373007,-1.620415,0.79686743,-0.09725862,0.98390293,2.260164,0.8726868,-0.18266624,1.9849482,0.42700204,-1.3589637,0.106838346,1.1826403,-0.3315093,-1.1444702,1.219295,1.817364,0.30523047,1.3634033,1.2539626,-0.3644601,-1.7324249,0.765469,1.2289939,0.96435463,1.0987748,0.36155283,1.0644965,0.103678994,-2.65378,1.2991018,-148.68385134124335,-21.892521385345077,-4.157226091373373,1.6746161230552061,0.30876195492375136,-10.011225594940377,12.811423808714805,3.685064264298972e-05,-4.873422061885922e-05,61.852082508713636,-0.01441712337381709,0.10791414989480337,20.415091713726337,-0.5923663959058884,0.004958364866732344,11.561733268695138,0.48182263628582206,0.0005674209774650668,-0.3421693359130191,-0.00018134686924237015,-0.003385754926442762,0.0020368296047275245,-1.7842318127361487,-0.035486500331677294,0.03238625260471744,0.00034003292418202105,0.04571253245203983,-0.14743243125930888,-4.060188601316586e-06,-0.1405895461573727,-4.843112063362463e-05,-0.0051780562290046316
auliscomys_boliviensis,16.93,9.2,49.0,3130.2,27.26,8.48,18.78,18.81,15.05,23.5,10.36,928.82,116.94,45.77,40.87,327.44,114.42,265.12,176.74,231.6,0.9648,1.799907,1.9712943,1.077718,0.88251776,2.928767,-0.065738685,-0.025095053,1.1901306,0.6799406,-0.76133776,0.2969311,2.0241165,-0.41206923,0.4352917,-0.86034167,1.3617115,-0.8703133,0.53743035,-0.57291263,-0.31610113,0.40418124,0.4334661,-1.0523727,1.13681,-1.4950756,0.12692395,1.1289084,-0.15126884,-0.5657019,-1.1782025,0.22134769,-0.35081398,-1.4284186,1.7554119,1.1550462,-0.6998224,2.7078667,-1.8587127,4.097906,-2.268218,1.2619311,0.41369385,-1.3866148,-0.7030573,1.6671443,2.1359532,-0.8742197,-0.49468046,0.3396229,0.5854688,0.59444374,-0.5482344,2.0178175,-0.07171042,0.80450153,1.1999257,-0.13204885,-0.3701662,-0.019663414,-0.47051713,0.51697683,-0.18872678,-1.1271305,0.31104127,-150.89899698439208,-23.478196744093275,-5.491945152993766,3.959608306882106,0.823639286493082,-30.734272123226912,-44.98957194581545,-4.079338508459462e-05,4.507356435907375e-05,-13.666324066382613,-0.002395028700708277,0.023393466832964463,5.055256232739186,-0.15675514721831132,0.0013805912187300445,3.7864877674044353,0.17362083400646883,0.00020827693482021583,-0.13336145969679447,-7.089768064455768e-05,-0.0013426606505378995,0.0008198507100008036,-0.7217835664899132,-0.014512775227035899,0.013316487896684496,0.00014009352380303324,0.018911826475469955,-0.06149757604791178,-1.698630608151538e-06,-0.05888492866196329,-2.0488706469671816e-05,-0.0021908018860593253
auliscomys_pictus,18.88,8.84,55.51,2523.6,27.63,11.72,15.92,20.47,17.29,24.45,13.31,1200.82,146.13,63.22,36.82,409.16,158.05,340.33,226.88,216.9,0.9897,0.63787633,-0.012729824,1.757618,0.926218,0.92569697,-0.96420085,1.5331491,0.4195525,-1.0020782,-0.34704006,-0.7696805,0.67887414,0.060964044,0.17477784,-0.9899464,-1.4662321,1.2183746,1.6546946,-0.0882743,-0.67896616,0.319794,2.8237073,0.73767006,1.171564,-1.8069305,-0.057962555,-0.10153492,1.2260762,-1.1646454,-0.7469031,0.7659459,-0.14130625,-0.808366,-0.018128395,1.3957813,-0.75815916,0.16014653,1.305602,-0.36905503,1.4432071,1.7428367,0.07499243,0.80731905,0.46727875,-0.6196342,0.01625813,0.30691916,-1.455827,0.25228593,0.6891514,1.8001735,-0.31534007,-0.013115842,0.18808195,-0.028495321,-0.43267626,-0.054715753,0.17936398,0.45986924,0.71482146,-1.312269,-0.2567368,0.15315755,0.3404536,-150.8989969843921,-23.47819674409328,-5.491945152993769,3.9596083068821106,0.8236392864930804,-30.734272123226912,-44.98957194581544,-4.079338508976873e-05,4.507356435771539e-05,-13.666324066382623,-0.0023950287007284366,0.02339346683298102,5.055256232739198,-0.15675514721830994,0.0013805912187229096,3.786487767404428,0.17362083400645278,0.00020827693481440145,-0.1333614596968008,-7.08976806677523e-05,-0.0013426606505480645,0.0008198507099913043,-0.7217835664899165,-0.014512775226997659,0.013316487896677663,0.00014009352378570902,0.018911826475486615,-0.061497576047893215,-1.69863056097044e-06,-0.0588849286619504,-2.048870644205904e-05,-0.0021908018860217512
auliscomys_sublimis,16.09,9.34,46.2,3436.2,27.21,6.98,20.23,18.11,14.06,23.16,9.01,811.15,103.85,38.59,42.91,290.78,96.48,232.36,154.91,217.7,0.937,1.4209052,-0.7271707,-1.009503,-0.99767035,1.7795516,0.016563421,1.0558258,0.1925504,0.4954828,1.150299,-1.5487895,0.75744164,0.13499516,-0.12431741,1.3670986,-0.5297208,-0.7076295,0.1250078,1.8327355,-0.18402196,-0.9602705,-0.14420396,1.3084974,-0.5094393,0.3117629,1.9164944,-1.65976,0.2044076,1.283481,0.023364147,1.2170867,-1.8705119,1.2807891,-0.018392026,-0.8168353,-1.5723863,-2.758019,-0.6550349,3.387518,1.8070903,0.99545836,1.43928,-0.10217186,2.5187664,-1.4438846,-1.3971553,0.8676155,-0.5184542,0.98090756,-2.412066,-0.78146213,0.91873163,-1.7894478,-0.4699415,-0.39190468,0.9780338,-1.244339,0.5163135,2.8585558,2.688533,0.36827055,0.06359677,1.3901439,-0.3855802,-150.8989969843921,-23.47819674409328,-5.491945152993768,3.959608306882112,0.8236392864930812,-30.734272123226923,-44.98957194581545,-4.079338509042555e-05,4.507356436008736e-05,-13.666324066382627,-0.0023950287007187495,0.023393466832988312,5.055256232739202,-0.15675514721830855,0.0013805912187050732,3.786487767404432,0.17362083400647021,0.0002082769348296234,-0.13336145969679128,-7.089768068240279e-05,-0.001342660650535536,0.0008198507100077809,-0.7217835664899135,-0.014512775227003793,0.013316487896683262,0.00014009352377723197,0.018911826475449395,-0.061497576047913116,-1.6986305592140682e-06,-0.058884928661934226,-2.0488706447414877e-05,-0.0021908018860706934
avahi_laniger,14.78,9.71,46.94,3533.4,26.16,5.47,20.69,16.85,12.71,22.02,7.54,752.8,96.89,35.41,43.56,271.29,88.52,215.89,143.92,373.0,0.9092,-0.5437823,0.7368994,-0.3619045,-1.2290512,-0.5385887,-0.13889945,0.050120465,1.4337614,1.0100169,-0.87068164,-0.13450189,0.68267447,-0.2302064,-0.17924367,1.4365476,0.85936964,-1.7389419,0.42076614,0.9122671,2.5000668,-0.43415797,0.5641521,-0.9643849,-1.2889994,1.7519077,0.81060946,-1.8764489,-0.45753914,-0.8755594,-0.7440112,1.157391,-0.87997323,1.2392502,-0.089842945,0.39381206,2.0033216,-0.8434575,-3.0279725,-3.438796,-0.741686,1.2259837,0.46375015,1.7688016,0.6018831,-1.5535979,-0.09938585,-0.45843336,-0.5681045,-0.09545659,0.08682591,0.28708756,-1.7641873,-0.031423453,-0.08066938,-1.3891828,-0.6682961,-0.053595025,0.78324175,0.19670522,0.058780342,1.5656276,0.84449434,-0.08321464,0.2629076,-136.26679399352577,-13.21934495423582,2.6373977328518814,-8.63737931438615,-1.9703062730415564,79.75773225653634,-10.021002373323649,0.01478394654295965,0.01688275601759786,-6.504834961223184,-0.010691279623875588,0.04404555719977628,3.216250426445845,-0.010259564196899608,-0.00039745659954207313,-0.13956913002184276,20.091070289338994,-0.07952962405848821,-0.10098826337229196,0.03648813059574775,-0.06619938213851619,0.004226734101614347,-0.1730629028970829,-0.13141492275067226,0.6611531872349119,0.012469296480388895,6.7846155052482935,-0.15612990807782665,-0.0027389830682213218,-0.12358373393717449,-0.06512630856313509,-14.96368238164479
avahi_occidentalis,15.9,9.52,50.72,3128.4,26.22,7.45,18.77,17.77,14.02,22.47,9.32,905.57,114.0,44.63,40.86,319.21,111.58,258.47,172.32,391.6,0.9554,0.9982484,1.9695774,-0.9927797,1.9919524,2.4506023,-0.034292094,-0.91635346,-0.84436494,0.6615032,-1.2802405,-0.94551265,-1.4919317,1.9140816,1.2067378,-1.3466997,1.1860843,-1.3423582,0.054543205,-1.148963,0.16129623,-1.8610684,-0.9202456,0.4792262,0.052562114,1.3572899,-0.12634231,-0.86463636,-0.13343139,-1.1260489,1.2596105,2.0043266,-0.6740849,-2.1806324,-1.2139645,-0.91007155,0.9390879,-1.3893661,-0.42007947,0.11292696,-0.49541146,0.23056313,0.036341466,-1.5720713,0.42752436,0.4755384,-2.049414,1.1879256,0.61193335,-1.2477173,-2.8194609,0.63818884,0.47596183,-1.882001,-0.23938146,-0.54285806,1.6386032,-0.75129896,-2.0151768,0.64663756,-0.85137373,-2.0701623,0.28761214,-0.98837394,-1.0539932,-136.26679399352577,-13.21934495423582,2.6373977328518814,-8.637379314386152,-1.9703062730415575,79.75773225653634,-10.021002373323649,0.01478394654295718,0.016882756017596142,-6.504834961223184,-0.010691279623872124,0.044045557199784,3.2162504264458494,-0.010259564196886135,-0.00039745659954652996,-0.13956913002184868,20.091070289338983,-0.07952962405849302,-0.10098826337229483,0.036488130595740936,-0.0661993821385145,0.004226734101603194,-0.17306290289709436,-0.13141492275066463,0.6611531872348974,0.012469296480394597,6.784615505248287,-0.15612990807784133,-0.002738983068221206,-0.12358373393715584,-0.06512630856315677,-14.963682381644771
axis_axis,17.74,8.96,48.02,3105.0,28.01,9.34,18.66,19.61,15.87,24.27,11.21,956.2,120.22,47.25,40.7,336.62,118.13,272.85,181.9,118.7,0.9707,-1.5593574,-0.7084055,-0.17034107,0.27942878,-0.5441855,0.553423,-1.392734,-1.8912783,0.45803583,-0.44257075,2.4270868,-0.17316718,1.1030757,-0.4520504,1.0644369,0.36021796,0.32434705,0.35232827,-0.30888647,-0.9493834,1.1066428,0.10202974,-0.6433049,0.7075174,0.9741841,-0.31057864,1.2804246,-2.5745564,-0.29471785,0.47637197,-0.11816277,-0.22443205,-1.6112089,0.2937108,-0.44180322,1.2678319,1.8693175,-1.6572999,1.0751764,-0.21230099,0.9318384,-0.13577625,1.4144907,-1.7174532,1.2861966,-1.1468672,-0.79850143,1.9932706,-0.85605437,1.0830431,-0.3077237,-2.0021737,1.0450366,1.4431877,-1.7962078,1.4009845,0.3186626,0.8154032,0.1058589,-0.8823319,1.3420444,-0.52134603,-0.5155388,0.8658494,174.42036545253023,-25.489508967324113,-2.0564203346428624,-5.326041284207599,-45.65884179699991,-1.9543176939631066,0.022931452039255017,-41.90589674806551,41.820044735624045,-0.013842863287120161,-0.891133900771403,0.012997969527438593,0.016192508730087898,0.0318520816747756,-0.06483150809092586,-0.0011945956493065002,0.05439843565309159,2.988549552369777,0.060780201863619446,-61.73698666896339,-0.9265825186771824,3.142110283447783,-0.10042962176570726,1.4089006733989258,-1.759761495305473,0.21447301083204848,0.2542374378486265,0.0006904521539296104,1.1006638712515668,0.0005028788520224149,-4.463287230488131,0.01536044355736678
axis_calamianensis,19.15,8.89,62.67,2158.2,26.95,12.76,14.19,20.57,17.73,24.12,14.18,1353.95,161.33,74.03,34.39,451.72,185.07,382.08,254.72,347.2,0.9935,-1.7453432,-0.32076222,0.2367987,-0.6904711,-0.50457764,0.9538518,0.58668566,-0.24264468,-0.30681443,-0.52976954,-0.08924322,-1.3541973,-2.532134,0.4404734,-0.81165594,0.61280453,-1.2307842,1.7114036,0.4450079,-0.88622,-0.7571245,0.3023863,0.52133137,-0.7155664,-0.24684621,1.3010566,1.666744,0.84239334,0.19431058,1.1176083,0.31565922,0.38629574,0.6645245,-1.6217399,0.34183806,-0.3169522,-0.6679891,0.07454648,-2.1881514,0.80654174,1.1141635,1.3075585,-1.4991397,1.268966,0.7860918,0.4470011,-0.4366145,-0.28120774,0.094705865,3.146505,-1.5062053,1.1308359,3.023488,-0.017036311,-2.0684528,-2.285712,1.1476904,0.52892613,0.06908585,-0.71940607,-0.42479435,1.6402755,-0.9205369,-0.3925578,174.42036545253023,-25.48950896732412,-2.0564203346428624,-5.3260412842075935,-45.658841796999916,-1.954317693963117,0.022931452039285514,-41.90589674806552,41.820044735624045,-0.01384286328713567,-0.8911339007714091,0.012997969527442336,0.01619250873008257,0.03185208167476608,-0.06483150809092564,-0.0011945956492993052,0.0543984356530955,2.9885495523697903,0.06078020186361058,-61.73698666896337,-0.9265825186771816,3.142110283447782,-0.10042962176570194,1.40890067339891,-1.7597614953054936,0.21447301083204365,0.25423743784860925,0.0006904521539212511,1.100663871251574,0.0005028788520474819,-4.463287230488129,0.015360443557320833
axis_kuhlii,22.9,8.17,89.09,1042.2,27.94,18.77,9.17,23.82,21.98,26.11,19.69,1828.98,203.76,111.34,26.95,570.52,278.36,509.32,339.55,294.6,0.9596,-0.54710186,-1.014536,-0.5952736,0.8560912,0.7055215,-1.018252,1.1937363,3.8080404,-1.1670778,0.82724535,0.07871636,0.0038833022,0.30314392,-0.39812744,0.55848837,0.596985,0.8662747,-1.9767772,1.3049376,0.21242818,-1.818766,0.06402773,0.4313603,-0.71459633,-0.5218418,-0.49517226,0.26758274,-0.14792585,-0.72243845,0.62234,0.07958797,1.7685409,-0.5193702,1.2550938,-2.3008382,1.1055301,-0.19234756,-2.4171863,1.3609356,-1.1170645,0.8778884,1.5073205,-0.80623263,-1.0327909,-1.9363582,2.736838,2.2368243,0.30778554,-0.097101614,2.6793418,1.4274759,0.9444325,-0.66550297,-1.800217,1.2274529,-0.31964248,1.3799663,-0.9065676,0.8210054,-1.8332924,-0.8735846,0.81452507,-0.38974944,1.1067022,174.42036545253023,-25.48950896732412,-2.056420334642864,-5.326041284207594,-45.6588417969999,-1.9543176939631226,0.02293145203931077,-41.90589674806551,41.820044735624,-0.013842863287151098,-0.891133900771414,0.012997969527450933,0.01619250873009429,0.03185208167477182,-0.06483150809091438,-0.0011945956492867948,0.054398435653056465,2.988549552369788,0.06078020186363717,-61.73698666896336,-0.9265825186771945,3.1421102834477934,-0.10042962176571049,1.408900673398935,-1.7597614953055154,0.21447301083200757,0.254237437848612,0.0006904521539057299,1.1006638712515902,0.0005028788520302837,-4.4632872304881746,0.015360443557359158
